roberta_neg,roberta_neu,roberta_pos,Score
0.002451989,0.010343134,0.9872049,5
0.0026949,0.008327274,0.98897785,5
0.013506836,0.07968139,0.9068117,5
0.001727666,0.007253432,0.9910189,5
0.001251685,0.008232486,0.9905158,5
0.002799169,0.024345228,0.9728556,5
0.006725799,0.029026996,0.96424717,5
0.009777792,0.15726818,0.83295405,5
0.001666431,0.01131566,0.9870179,5
0.002737994,0.025418125,0.97184384,5
0.004944155,0.028143127,0.96691275,5
0.00346681,0.017919315,0.9786139,5
0.09709601,0.72527194,0.17763194,5
0.001776118,0.038269628,0.9599542,1
0.93990016,0.052364547,0.007735272,2
0.7350466,0.22139193,0.043561444,2
0.7687511,0.21011087,0.021138009,2
0.8126425,0.16180213,0.02555528,1
0.52607584,0.30703282,0.16689129,1
0.78451544,0.17302726,0.042457268,1
0.21239485,0.5883421,0.19926304,4
0.56910354,0.34686974,0.08402674,2
0.87775856,0.11126598,0.010975456,2
0.03459129,0.17469713,0.7907116,3
0.005639132,0.023851994,0.9705089,4
0.001569392,0.013709137,0.9847215,4
0.03275385,0.14683175,0.82041436,4
0.001713127,0.007031274,0.99125564,4
0.001029335,0.01342668,0.9855439,4
0.003438509,0.03892766,0.95763385,4
0.5401584,0.31970528,0.14013632,1
0.045978088,0.31374362,0.6402783,2
0.68864787,0.20760544,0.10374666,2
0.91485,0.071859665,0.013290323,1
0.8651226,0.11339091,0.02148648,1
0.9588619,0.037579563,0.003558517,1
0.2742428,0.332992,0.39276516,1
0.005679127,0.040333636,0.95398724,5
0.002293436,0.028964614,0.96874195,5
0.010205658,0.03583744,0.95395696,3
0.002587334,0.012342545,0.9850701,5
0.002610181,0.041052718,0.95633703,5
0.008622564,0.060113344,0.9312641,3
0.006163193,0.06116295,0.9326739,5
0.58121514,0.2797579,0.139027,1
0.7753527,0.18172558,0.04292168,1
0.11837944,0.33145097,0.5501696,5
0.019989396,0.1441439,0.83586675,4
0.15222616,0.43925348,0.4085203,2
0.003051684,0.013736369,0.98321193,5
0.07626,0.17001003,0.75373,5
0.002338083,0.00930754,0.9883543,5
0.007669861,0.07420812,0.918122,5
0.05103485,0.3534594,0.5955057,3
0.022652982,0.18084292,0.7965041,4
0.048975646,0.14674269,0.80428165,5
0.05345658,0.26386103,0.68268245,5
0.022644274,0.14569896,0.83165675,3
0.002883731,0.014875529,0.98224074,5
0.030271165,0.12643903,0.84328985,5
0.001256811,0.017423918,0.9813193,5
0.008128197,0.08789421,0.9039776,4
0.58582133,0.2937386,0.12044001,2
0.001581507,0.01607081,0.9823477,5
0.00746857,0.038188253,0.9543432,5
0.016661877,0.08954603,0.8937921,5
0.017707339,0.22166061,0.7606321,2
0.002826545,0.017582152,0.97959137,5
0.031978466,0.16618977,0.8018317,5
0.89416987,0.09276742,0.013062695,2
0.007020147,0.043186978,0.9497929,4
0.005795818,0.109263666,0.88494056,5
0.002019145,0.006703995,0.99127686,5
0.35080954,0.5036179,0.14557262,3
0.003119947,0.04755394,0.9493261,5
0.001705412,0.012997356,0.98529726,5
0.12286952,0.21321619,0.6639143,5
0.037894852,0.22924809,0.73285705,5
0.001808795,0.008836149,0.9893551,5
0.031481896,0.42672822,0.5417899,5
0.038678486,0.103597425,0.85772413,4
0.003106819,0.023126094,0.9737671,5
0.0074957,0.06777796,0.92472637,5
0.004627742,0.022305217,0.9730671,5
0.00216122,0.031654157,0.9661846,5
0.002514346,0.018541139,0.97894454,5
0.005245351,0.014878135,0.9798765,5
0.001131421,0.010350061,0.98851854,5
0.017371908,0.26790848,0.7147196,5
0.05382104,0.19963112,0.7465478,5
0.08301738,0.41431928,0.5026634,3
0.001407726,0.037871648,0.9607206,5
0.001754734,0.006460042,0.9917853,5
0.013721363,0.06061992,0.9256587,4
0.017086286,0.059908416,0.9230053,5
0.005478014,0.081288815,0.91323316,4
0.01329921,0.09120878,0.89549196,5
0.005054308,0.020571735,0.974374,5
0.002255633,0.015989158,0.98175514,5
0.003900417,0.012278283,0.9838213,5
0.3280664,0.413535,0.2583986,5
0.055603344,0.19788282,0.74651384,5
0.001493422,0.005281096,0.9932255,5
0.005370268,0.08124257,0.9133872,4
0.002269343,0.011921344,0.98580927,5
0.27920845,0.3616615,0.35913005,5
0.030019589,0.10571738,0.86426306,5
0.002231847,0.026000272,0.97176784,5
0.000972308,0.00963243,0.9893953,5
0.002646221,0.008379939,0.98897386,5
0.8710821,0.11616084,0.01275709,1
0.5488485,0.29094124,0.16021019,4
0.53288287,0.34622863,0.1208885,4
0.001952348,0.014828827,0.98321885,1
0.5094263,0.3536537,0.13691999,5
0.002019025,0.020216951,0.977764,5
0.22536705,0.353128,0.42150497,4
0.002851719,0.0191197,0.9780286,5
0.038970184,0.22707297,0.7339568,3
0.8777507,0.11137385,0.010875489,1
0.7011322,0.25070354,0.04816433,1
0.002530736,0.015086939,0.98238236,5
0.036657732,0.38228768,0.58105457,3
0.22686976,0.4450863,0.32804394,2
0.16946587,0.35797018,0.47256398,4
0.43301502,0.44904983,0.11793515,1
0.020261716,0.08165602,0.89808226,5
0.012644436,0.057862964,0.92949253,5
0.86348265,0.12263701,0.013880275,1
0.058537304,0.20247974,0.738983,4
0.001167452,0.019041264,0.97979134,5
0.002561499,0.023383657,0.9740548,5
0.002044305,0.020055573,0.9779001,4
0.004136637,0.026514618,0.9693487,5
0.001927353,0.013371098,0.9847015,5
0.33069664,0.3886719,0.28063145,1
0.7163866,0.21851622,0.065097176,1
0.46440202,0.40995097,0.125647,1
0.5633422,0.3496114,0.08704636,1
0.48605165,0.42767116,0.08627722,2
0.9701325,0.026197841,0.003669689,1
0.001369829,0.010397408,0.9882328,4
0.19098076,0.33576363,0.47325566,2
0.083455734,0.40639597,0.5101483,4
0.002438294,0.023078272,0.9744835,5
0.002131209,0.018819112,0.9790496,5
0.02596905,0.15768895,0.816342,5
0.003059517,0.015382451,0.981558,5
0.002279352,0.023938477,0.97378224,5
0.003754905,0.026354974,0.9698901,5
0.001826946,0.02752302,0.97065,5
0.04636021,0.69889474,0.254745,5
0.004018372,0.032744657,0.9632369,5
0.007873139,0.057153292,0.93497354,5
0.004150307,0.044685382,0.9511643,5
0.2300168,0.32758734,0.44239584,3
0.001937148,0.010486485,0.98757637,5
0.005546765,0.043577958,0.9508752,5
0.010224432,0.0647267,0.9250489,4
0.003153584,0.027865313,0.9689811,5
0.124836616,0.23519953,0.63996387,5
0.011083719,0.17281601,0.81610024,4
0.062591426,0.20351985,0.73388875,3
0.06630992,0.22678158,0.70690846,5
0.15251563,0.32345876,0.5240256,5
0.92010427,0.07316939,0.006726274,3
0.7571133,0.23218153,0.010705149,1
0.55205864,0.4034851,0.04445623,1
0.001716599,0.007488312,0.9907951,5
0.001232821,0.006727778,0.99203944,5
0.98200476,0.015428519,0.002566786,1
0.001889625,0.008560218,0.9895502,5
0.006898497,0.015226023,0.9778755,5
0.01559262,0.22585014,0.75855726,5
0.026172835,0.13656247,0.83726466,5
0.006129656,0.052466165,0.94140416,5
0.001346964,0.02353506,0.9751179,5
0.01284234,0.07046792,0.91668975,5
0.001088895,0.007775032,0.9911361,5
0.001282329,0.005923051,0.9927946,5
0.001145705,0.00761553,0.9912388,5
0.001271033,0.016375093,0.9823539,5
0.29795763,0.39604947,0.30599284,5
0.01681989,0.045057584,0.9381225,5
0.006900446,0.022950465,0.97014916,5
0.003884729,0.05745179,0.9386634,5
0.001612689,0.017758684,0.9806286,4
0.07753234,0.36375868,0.55870897,5
0.001267569,0.009218317,0.9895141,5
0.010539373,0.09717422,0.8922865,4
0.9567502,0.039105475,0.004144273,1
0.9622037,0.034336,0.003460347,1
0.007591783,0.024966143,0.9674421,5
0.003979404,0.02744895,0.9685716,5
0.36444828,0.36738843,0.26816323,5
0.002289911,0.01125854,0.9864515,5
0.004722999,0.01899682,0.97628015,5
0.005480435,0.01814855,0.97637105,5
0.002630192,0.017407198,0.9799626,5
0.02333146,0.16116999,0.81549853,5
0.004029332,0.030684285,0.9652864,5
0.00326013,0.026340494,0.97039944,5
0.001300263,0.012809734,0.98589003,5
0.001789686,0.010424387,0.98778594,5
0.17619891,0.40235513,0.42144594,5
0.001300143,0.025734454,0.9729654,5
0.11556761,0.28954935,0.5948831,5
0.4394835,0.40251863,0.1579979,2
0.003118207,0.013044586,0.9838372,5
0.001904916,0.02087172,0.9772234,5
0.09067561,0.250368,0.65895635,5
0.8041941,0.17910148,0.016704421,1
0.98401654,0.013540017,0.002443397,1
0.943013,0.050939325,0.006047693,1
0.001281523,0.017608797,0.9811096,5
0.005847119,0.032585703,0.96156716,5
0.84367555,0.13530914,0.02101524,1
0.004861246,0.039230417,0.95590836,5
0.32878447,0.44886875,0.22234686,3
0.8242486,0.14726782,0.02848351,1
0.001131384,0.015474079,0.9833945,5
0.6031953,0.3207446,0.07606004,4
0.05446719,0.2515367,0.6939962,5
0.010397055,0.06920976,0.92039317,5
0.53694886,0.34243685,0.12061426,3
0.001969034,0.015322535,0.9827085,5
0.001853318,0.018859396,0.97928727,5
0.06618978,0.26365268,0.67015755,4
0.002638896,0.007107211,0.99025387,5
0.001528626,0.00930147,0.9891699,5
0.018416604,0.20544302,0.77614045,4
0.5133079,0.3878262,0.09886588,3
0.6667804,0.2796001,0.053619504,3
0.002979014,0.040386777,0.9566342,4
0.001413966,0.024918362,0.97366774,5
0.001250878,0.010175909,0.9885732,4
0.023456447,0.19994214,0.77660143,3
0.004132772,0.042309795,0.95355743,4
0.11938456,0.3921168,0.48849863,3
0.001151204,0.00961727,0.9892315,5
0.002359969,0.015381824,0.9822582,5
0.012317099,0.06418485,0.92349803,4
0.058326963,0.27386978,0.6678033,4
0.007202317,0.11018605,0.8826117,5
0.026519401,0.18631694,0.7871637,3
0.005232677,0.028842915,0.9659244,5
0.039491884,0.22075164,0.7397565,4
0.015979717,0.097823806,0.88619643,5
0.024745692,0.15881167,0.8164426,4
0.5200441,0.37482476,0.10513111,3
0.051422972,0.2914239,0.6571531,3
0.010803129,0.0750978,0.9140991,4
0.30682078,0.41428682,0.2788924,4
0.14140348,0.431764,0.42683247,3
0.020915506,0.13618992,0.84289455,3
0.12050677,0.373434,0.50605917,5
0.003706406,0.05817361,0.93812,4
0.004693367,0.0707241,0.92458254,4
0.027446099,0.10744941,0.8651045,5
0.025943086,0.17522678,0.79883015,5
0.008851476,0.026184758,0.9649638,5
0.44817328,0.3715108,0.18031594,4
0.002356625,0.02013634,0.97750705,5
0.003333454,0.031188367,0.9654781,4
0.12835269,0.36875412,0.50289315,4
0.007220619,0.12584463,0.8669348,4
0.5021143,0.3729405,0.1249452,3
0.029343097,0.17195207,0.7987048,3
0.002103695,0.018994955,0.9789013,5
0.002637866,0.035307307,0.9620548,4
0.00302374,0.022107447,0.97486883,5
0.08054468,0.26867554,0.6507798,4
0.003716407,0.017029554,0.979254,5
0.011663154,0.07077977,0.9175571,5
0.23444596,0.34198397,0.42357013,3
0.82047725,0.15160179,0.02792091,3
0.16971757,0.43768826,0.3925942,4
0.002244798,0.016632652,0.9811226,4
0.004969789,0.044350997,0.95067924,5
0.060798097,0.26664627,0.6725556,4
0.5448646,0.3252271,0.12990831,4
0.07004363,0.3403476,0.5896088,4
0.05719548,0.2793139,0.66349053,5
0.004049618,0.05797262,0.93797773,4
0.028608425,0.11816443,0.8532271,5
0.008853086,0.04235234,0.9487946,4
0.044777334,0.25666514,0.6985575,4
0.047769587,0.26630074,0.68592966,5
0.032907158,0.06337512,0.90371776,4
0.001416752,0.010807745,0.98777544,4
0.001145957,0.008576657,0.9902774,5
0.055619046,0.23736604,0.7070149,5
0.19190337,0.33329633,0.4748003,4
0.003900544,0.029887533,0.96621186,5
0.052047946,0.2061546,0.7417975,5
0.024990972,0.13700269,0.8380064,5
0.001630701,0.008296229,0.9900731,5
0.001398073,0.010442489,0.9881594,5
0.085226566,0.3634101,0.5513633,4
0.6691951,0.2828046,0.04800027,3
0.3107668,0.34094945,0.34828374,5
0.027855512,0.30293512,0.6692094,3
0.63465315,0.28399834,0.08134848,2
0.21326013,0.4779195,0.30882037,3
0.09963142,0.42787436,0.47249424,3
0.049744908,0.20093203,0.74932307,4
0.010714069,0.093831554,0.8954544,4
0.06257645,0.23474498,0.7026786,3
0.75230217,0.19821966,0.049478143,3
0.002543478,0.011338972,0.98611754,5
0.5080301,0.4035003,0.08846961,3
0.019591156,0.12069284,0.85971594,4
0.57146764,0.3302516,0.098280765,2
0.003487985,0.030465767,0.9660463,3
0.8805683,0.1009786,0.01845312,3
0.122965656,0.3112596,0.56577474,4
0.02693789,0.18849969,0.7845624,5
0.04664216,0.1844331,0.7689248,2
0.00155385,0.025056591,0.97338957,4
0.006622001,0.08568519,0.9076928,3
0.9726651,0.02314045,0.004194478,1
0.9531766,0.03886531,0.007958166,4
0.006316231,0.075943016,0.9177407,5
0.001219033,0.019674372,0.97910655,4
0.003694334,0.013866821,0.9824388,5
0.003556535,0.020072602,0.9763708,5
0.001801871,0.0214692,0.9767289,5
0.001777937,0.01766379,0.9805582,5
0.56064636,0.32122478,0.11812881,4
0.003101781,0.014160068,0.9827382,5
0.13890325,0.3945966,0.46650007,2
0.002157705,0.011425562,0.9864167,5
0.003106619,0.017964773,0.9789286,5
0.01022793,0.077513814,0.91225827,5
0.031622753,0.10071647,0.8676608,5
0.001521174,0.006476546,0.99200225,5
0.4019969,0.4761243,0.121878795,5
0.00221831,0.017082646,0.980699,5
0.00125087,0.028739672,0.9700095,4
0.6818109,0.23091508,0.08727399,1
0.56608593,0.38288394,0.051030118,2
0.041471746,0.47520062,0.48332757,2
0.12001233,0.2847255,0.59526217,4
0.7960917,0.18612395,0.017784359,3
0.001595114,0.012392794,0.98601204,5
0.17414244,0.23143175,0.5944258,3
0.002765376,0.032974318,0.96426034,5
0.00138238,0.012573222,0.9860444,5
0.00178875,0.007955972,0.9902553,5
0.00217975,0.025134454,0.9726858,4
0.0545571,0.16513492,0.78030795,5
0.001134015,0.01275727,0.9861087,5
0.087952666,0.25798246,0.65406483,4
0.009764775,0.13091327,0.85932195,4
0.00286806,0.035854094,0.9612778,4
0.001433097,0.039117225,0.9594497,5
0.15917695,0.7045819,0.13624114,5
0.012286355,0.06706484,0.9206489,5
0.4787531,0.39618114,0.12506582,3
0.19796161,0.32974845,0.47228995,5
0.005356498,0.04588383,0.94875973,4
0.9394424,0.05526757,0.005290107,1
0.9496884,0.043989137,0.006322429,1
0.6309405,0.2952197,0.07383979,2
0.8485379,0.13354127,0.017920729,1
0.03402597,0.16074593,0.80522805,2
0.78144777,0.18068628,0.037865978,1
0.88621604,0.10068453,0.013099491,2
0.06630992,0.22678158,0.70690846,5
0.15251563,0.32345876,0.5240256,5
0.92010427,0.07316939,0.006726274,3
0.42031592,0.4080193,0.17166474,3
0.003104253,0.023513857,0.9733819,4
0.9450061,0.050990798,0.004003087,1
0.029272083,0.37058678,0.6001411,5
0.004833503,0.024046639,0.9711198,4
0.2802977,0.46965897,0.2500434,4
0.002405609,0.013865785,0.9837286,4
0.014680243,0.07757465,0.9077451,5
0.001905257,0.023510069,0.9745847,4
0.001378404,0.024525246,0.97409636,5
0.003102758,0.014657055,0.98224014,5
0.002866453,0.04498643,0.95214707,5
0.00696364,0.035120256,0.9579161,5
0.038683984,0.28385457,0.67746145,4
0.008258292,0.05103045,0.9407112,5
0.001207596,0.01774092,0.98105145,5
0.001359303,0.008363962,0.9902767,5
0.11624608,0.2978651,0.5858888,5
0.002343407,0.015442546,0.98221403,5
0.003228297,0.057165857,0.93960583,5
0.002150067,0.12056668,0.8772833,4
0.033045597,0.19389036,0.773064,5
0.009366799,0.092154644,0.8984785,4
0.019498866,0.08307754,0.8974236,5
0.021401517,0.117976636,0.8606218,5
0.14495766,0.35619652,0.49884582,5
0.001535754,0.01382707,0.9846372,5
0.037270945,0.25488704,0.707842,4
0.011891864,0.10731715,0.880791,5
0.3281106,0.56324714,0.10864223,5
0.001559379,0.010838947,0.9876017,5
0.007160171,0.22716439,0.7656754,4
0.001450997,0.03478582,0.9637632,5
0.42093617,0.47301415,0.10604966,1
0.003491477,0.049784306,0.94672424,5
0.87327224,0.10535372,0.021374047,2
0.009790245,0.10174695,0.8884628,5
0.001875624,0.014204963,0.98391944,5
0.005283908,0.78029794,0.21441808,4
0.028217424,0.0868176,0.884965,4
0.002489645,0.022340314,0.9751701,5
0.3325154,0.37858778,0.28889686,4
0.001594132,0.006155131,0.99225074,5
0.014629131,0.18319462,0.80217624,5
0.85827935,0.13060148,0.011119201,3
0.8972719,0.09639636,0.006331802,1
0.042140514,0.17830446,0.77955496,5
0.004241881,0.035158556,0.9605996,5
0.10820591,0.2574388,0.6343553,5
0.003422366,0.03126972,0.96530795,5
0.17387304,0.37046018,0.45566675,4
0.001186065,0.013729735,0.98508424,5
0.009477329,0.097588405,0.8929343,5
0.001770756,0.013360395,0.9848689,5
0.001370613,0.020905739,0.97772366,5
0.17665224,0.58107495,0.24227278,3
0.006028897,0.06322541,0.93074566,5
0.6343694,0.30578688,0.05984377,3
0.009829849,0.03221148,0.95795864,5
0.002186508,0.02483164,0.97298187,5
0.01005749,0.11615629,0.8737862,5
0.001261389,0.007063722,0.99167496,5
0.17597835,0.4843202,0.33970144,5
0.002676003,0.018950317,0.97837365,5
0.003367559,0.026152698,0.9704798,5
0.1402062,0.36336365,0.49643013,5
0.003582653,0.030254317,0.96616304,5
0.001981544,0.01138921,0.98662925,5
0.001481173,0.03820714,0.9603117,5
0.00204832,0.009587614,0.9883641,5
0.013616459,0.086249776,0.9001338,5
0.00353892,0.030387476,0.9660736,5
0.002078246,0.01335045,0.98457134,4
0.019481163,0.12325155,0.85726726,4
0.014942463,0.13617863,0.8488789,5
0.2970344,0.28508717,0.41787845,3
0.005967642,0.08424298,0.9097893,5
0.0016559,0.017608777,0.98073536,5
0.1535051,0.29475695,0.5517379,2
0.042004082,0.1746523,0.7833436,5
0.01258765,0.09731009,0.8901023,5
0.12156033,0.22247209,0.6559676,5
0.00139089,0.006655481,0.9919537,5
0.004849122,0.049859006,0.9452919,4
0.33278352,0.4771912,0.19002528,5
0.003206694,0.050144386,0.9466489,5
0.009852219,0.1969725,0.79317534,5
0.005896203,0.02698759,0.9671162,3
0.01625675,0.09156565,0.8921776,4
0.12737694,0.26687685,0.60574627,5
0.004641996,0.031272307,0.9640857,5
0.062676385,0.13863331,0.7986904,4
0.00228954,0.013261429,0.98444897,4
0.001755057,0.018494638,0.9797503,5
0.077933975,0.22280645,0.6992596,5
0.003351393,0.03142025,0.9652284,5
0.002393435,0.019635275,0.97797126,5
0.009196905,0.06528775,0.9255153,5
0.003194873,0.02099512,0.97581,4
0.002630944,0.050038036,0.9473311,5
0.010813477,0.074408144,0.91477835,5
0.5291945,0.3558618,0.11494372,1
0.0060504,0.012823224,0.98112637,5
0.3318307,0.33683616,0.33133313,2
0.002399769,0.012657449,0.9849428,5
0.30913118,0.32678068,0.36408815,5
0.43578592,0.40523326,0.15898085,2
0.002192468,0.09963353,0.898174,5
0.001601627,0.014099118,0.9842993,5
0.002921827,0.039660268,0.95741785,5
0.004833978,0.05359758,0.9415684,5
0.38297573,0.44286317,0.17416117,2
0.94410414,0.051428366,0.004467511,2
0.004021501,0.11810014,0.87787837,5
0.002147197,0.007163466,0.9906893,5
0.95746344,0.038680695,0.003855888,1
0.004732053,0.090911604,0.90435636,5
0.6682157,0.28035638,0.05142796,3
0.7560978,0.20904064,0.034861505,1
0.97802573,0.019000372,0.002973841,1
0.79793113,0.18116046,0.020908432,2
0.92794037,0.06671286,0.005346749,3
0.8816047,0.10800578,0.010389506,1
0.7244539,0.2604609,0.015085094,1
0.26093763,0.54832,0.19074246,1
0.005068973,0.060709797,0.93422127,5
0.9700537,0.027568068,0.002378264,1
0.32991025,0.4457803,0.22430947,1
0.024001427,0.13684419,0.8391544,5
0.009133245,0.07839632,0.9124704,5
0.058147646,0.20862417,0.7332282,5
0.43275443,0.4269133,0.1403323,2
0.37140837,0.4785727,0.1500189,4
0.2867964,0.448266,0.2649376,5
0.05100971,0.23166478,0.7173255,5
0.010773652,0.06933268,0.9198937,5
0.8184199,0.15485464,0.026725465,1
0.008664105,0.049620412,0.94171554,5
0.05303764,0.32835996,0.6186024,5
0.39737827,0.35723206,0.24538971,3
0.031045267,0.217781,0.75117373,4
0.0394485,0.1346322,0.82591933,5
0.3276555,0.43836772,0.23397675,5
0.06268424,0.21449532,0.7228205,5
0.17999332,0.22502983,0.59497684,5
0.013893714,0.08056758,0.9055387,5
0.9660394,0.031128066,0.002832506,2
0.004880156,0.04207475,0.9530451,5
0.58354294,0.29880527,0.11765177,2
0.009151705,0.069433644,0.9214147,5
0.015394996,0.075341575,0.90926343,5
0.002955346,0.017570594,0.9794741,5
0.003341537,0.027677896,0.96898055,5
0.010124289,0.036114965,0.95376074,5
0.06419784,0.25642186,0.6793803,5
0.06612081,0.1765333,0.7573459,5
0.034073234,0.05445717,0.9114696,5
0.012505192,0.103551276,0.8839435,5
0.013926671,0.072576575,0.9134968,5
0.002452044,0.028701494,0.9688465,5
0.029999737,0.073503606,0.89649665,5
0.004698826,0.019634133,0.97566706,5
0.015869781,0.22043961,0.7636906,5
0.002195723,0.009345756,0.9884586,4
0.022468053,0.094173886,0.883358,5
0.16095185,0.3134357,0.5256125,5
0.014423052,0.28228003,0.70329696,5
0.027475607,0.16456394,0.8079605,3
0.006168496,0.019594412,0.9742371,5
0.15292348,0.24479264,0.6022839,5
0.003781561,0.023460655,0.9727578,5
0.003106394,0.055071414,0.94182223,5
0.38212198,0.45841217,0.15946583,1
0.22098324,0.5160498,0.26296696,3
0.18043002,0.4613335,0.3582365,5
0.17745942,0.32627043,0.4962701,5
0.029158415,0.07635868,0.89448285,5
0.008324829,0.06015171,0.93152344,5
0.03804712,0.25570455,0.70624834,3
0.05860591,0.41043058,0.5309635,5
0.011522505,0.07364724,0.9148302,5
0.00559516,0.029068368,0.9653365,5
0.0961258,0.22825527,0.6756189,5
0.00251495,0.016083496,0.9814015,5
0.035010196,0.104333,0.86065686,5
0.037032515,0.32113802,0.64182943,5
0.003423694,0.02279204,0.97378427,5
0.002341272,0.06317675,0.9344819,5
0.001596077,0.010490426,0.98791355,5
0.032673094,0.11449958,0.85282737,5
0.012220418,0.055787526,0.93199205,5
0.003440615,0.015826005,0.9807334,5
0.05954969,0.34805006,0.59240025,5
0.4895731,0.39103946,0.11938741,5
0.21715309,0.41242194,0.37042496,5
0.002442166,0.011820369,0.98573744,5
0.005717452,0.06509362,0.9291889,5
0.004446603,0.02137693,0.97417647,5
0.014887427,0.089392975,0.8957195,5
0.03836176,0.14825009,0.81338817,5
0.010267519,0.035434984,0.9542975,5
0.03550911,0.16632749,0.7981634,5
0.066328414,0.19213298,0.7415386,5
0.36077324,0.37868544,0.26054135,4
0.08110318,0.19796447,0.7209323,3
0.027466914,0.09736626,0.87516683,5
0.9092652,0.084197305,0.006537472,1
0.004693587,0.06604342,0.92926306,5
0.00210124,0.009616833,0.9882819,5
0.4573565,0.28168634,0.26095718,5
0.002963767,0.033369076,0.96366715,5
0.025039842,0.1788467,0.7961135,4
0.003804443,0.0877027,0.90849286,4
0.029035712,0.07105942,0.89990485,5
0.013118133,0.17493321,0.8119486,5
0.001131688,0.011694647,0.9871737,5
0.001453988,0.010846198,0.98769987,4
0.043349165,0.18011263,0.7765382,5
0.001461647,0.006382557,0.9921558,5
0.16423334,0.39470878,0.44105795,2
0.98405343,0.013526213,0.002420264,1
0.063078396,0.16146766,0.7754539,3
0.84427553,0.13666174,0.019062692,1
0.003627373,0.021171248,0.97520137,5
0.00153708,0.013774334,0.9846885,5
0.00685749,0.03632559,0.9568169,5
0.00116613,0.01961797,0.9792159,5
0.123605415,0.4799477,0.39644685,1
0.12724005,0.17948653,0.69327337,1
0.001875766,0.026456997,0.97166723,1
0.013272891,0.109180614,0.8775465,5
0.09001804,0.4094717,0.5005103,4
0.016745042,0.11392817,0.8693268,4
0.001820603,0.009011902,0.98916745,5
0.005048658,0.033397786,0.9615536,5
0.001379222,0.015730996,0.9828897,5
0.011270803,0.08067656,0.90805256,4
0.012554356,0.04617819,0.9412675,4
0.002716548,0.026834307,0.97044915,5
0.00104143,0.01284896,0.9861097,5
0.079655886,0.20644152,0.7139026,5
0.050302543,0.131048,0.8186495,5
0.011408553,0.039067365,0.94952404,5
0.006718593,0.043432184,0.94984925,5
0.009309755,0.10331499,0.8873753,4
0.8562894,0.11624726,0.027463395,1
0.9534496,0.041446455,0.00510389,1
0.5816714,0.31536052,0.10296806,5
0.36212102,0.36504328,0.2728357,2
0.3923453,0.36106145,0.2465932,5
0.00900058,0.043480925,0.9475185,5
0.001569685,0.017177057,0.9812533,5
0.45036367,0.32761937,0.22201693,3
0.002214423,0.029921614,0.967864,5
0.9492732,0.04509802,0.005628681,2
0.001859412,0.014487971,0.9836526,5
0.006210126,0.07713259,0.9166573,5
0.005251784,0.062264264,0.932484,4
0.006467384,0.0373788,0.9561538,5
0.002997328,0.025415726,0.97158694,5
0.07568623,0.23429613,0.69001764,3
0.001382295,0.008774046,0.9898436,5
0.009200481,0.03523615,0.95556337,5
0.018839585,0.067021444,0.914139,5
0.029302008,0.16580966,0.8048883,4
0.016996045,0.08429281,0.8987112,5
0.010348663,0.0638856,0.92576575,5
0.032712504,0.13390672,0.8333808,5
0.009720153,0.029071912,0.961208,5
0.5098639,0.33344865,0.15668745,2
0.009276112,0.058690522,0.93203336,5
0.012566698,0.14020623,0.8472271,5
0.21401945,0.39969662,0.38628393,1
0.37039432,0.45322514,0.17638056,3
0.9112968,0.072242774,0.016460462,2
0.83555734,0.14257096,0.021871777,1
0.40017244,0.45139033,0.14843726,4
0.007187771,0.09094208,0.90187013,5
0.001764469,0.011149562,0.987086,5
0.010462822,0.06799088,0.9215463,5
0.006414922,0.15235853,0.8412265,5
0.002460364,0.020573901,0.9769657,5
0.74769986,0.21558131,0.03671881,1
0.025647588,0.0791931,0.89515936,5
0.06622764,0.1913601,0.74241227,2
0.07873563,0.24330163,0.6779627,3
0.11794966,0.3222822,0.5597682,5
0.002686915,0.023204155,0.97410893,5
0.002204508,0.04097223,0.9568232,5
0.01541534,0.051848795,0.9327358,4
0.033296563,0.2692799,0.6974236,5
0.02073146,0.13680495,0.8424636,4
0.010897628,0.09597738,0.893125,4
0.057193365,0.12062412,0.8221825,4
0.005059994,0.03996381,0.95497614,5
0.006704236,0.14099647,0.8522993,3
0.001179661,0.014146939,0.9846734,5
0.007426748,0.07790378,0.9146695,4
0.001701754,0.01717187,0.98112637,5
0.003838152,0.016489256,0.97967255,5
0.012689005,0.12334831,0.8639627,5
0.015496179,0.04662579,0.937878,5
0.003552513,0.024790036,0.9716574,5
0.007481657,0.061702088,0.93081623,4
0.001111894,0.011949223,0.98693883,5
0.0708072,0.23510249,0.69409037,2
0.013636023,0.14088546,0.84547853,5
0.05926219,0.36309886,0.5776389,5
0.002024266,0.012328774,0.985647,5
0.016927183,0.25370282,0.72937,5
0.00193197,0.010514577,0.9875535,5
0.001587638,0.01505103,0.9833613,5
0.003335611,0.06320979,0.9334546,4
0.009020737,0.100444056,0.8905352,5
0.012957431,0.10051386,0.88652873,4
0.001738025,0.005677314,0.99258465,5
0.015446042,0.3126607,0.67189324,5
0.053939506,0.2384386,0.7076219,5
0.017792448,0.117926754,0.8642809,4
0.1153024,0.46731052,0.41738704,3
0.002951322,0.030997878,0.96605074,5
0.39468405,0.4742634,0.13105252,1
0.09027958,0.44748023,0.46224016,3
0.021969015,0.23749888,0.7405321,5
0.49207574,0.3888751,0.119049214,2
0.6512701,0.29527882,0.053451117,1
0.93041205,0.06248254,0.007105426,1
0.001461813,0.021462437,0.9770758,5
0.001709359,0.015612357,0.98267835,5
0.038562343,0.20227681,0.7591608,5
